season,PLAYER_ID,player,team,minutes,impact_off,impact_def,impact_total,sd_off,sd_def,waa_off,waa_def,waa_total,booker_score,booker_off,booker_def,rank
2020,203086,Meyers Leonard,MIA,953,-1.15,-1.12,-2.27,1.19,1.227,-0.93,-0.9,-1.83,-2.09,-1.06,-1.03,253
2020,203087,Jeremy Lamb,IND,1140,0.43,0.73,1.16,1.081,1.105,0.4,0.68,1.07,1.07,0.4,0.68,99
2020,203089,John Henson,CLE,560,-1.1,-0.26,-1.35,1.079,1.136,-0.56,-0.13,-0.69,-1.25,-1.01,-0.24,196
2020,203090,Maurice Harkless,LAC,1346,-1.52,-0.26,-1.78,0.988,1.175,-1.78,-0.3,-2.07,-1.64,-1.4,-0.24,265
2020,203095,Evan Fournier,ORL,1901,-0.43,-0.55,-0.99,1.085,1.125,-0.67,-0.86,-1.53,-0.91,-0.4,-0.51,239
2020,203107,Tomas Satoransky,CHI,1715,0.09,0.24,0.33,0.965,1.162,0.13,0.37,0.5,0.3,0.08,0.22,117
2020,203109,Jae Crowder,MEM,1673,-0.29,0.05,-0.24,1.01,1.074,-0.39,0.06,-0.32,-0.23,-0.27,0.04,167
2020,203110,Draymond Green,GSW,1083,-0.46,3.45,3.0,0.983,1.116,-0.43,3.25,2.82,2.76,-0.42,3.19,49
2020,203114,Khris Middleton,MIL,1677,1.23,0.25,1.48,1.071,1.056,1.71,0.35,2.06,1.36,1.13,0.23,60
2020,203115,Will Barton,DEN,1751,-0.76,-0.84,-1.6,1.063,1.141,-1.06,-1.18,-2.25,-1.48,-0.7,-0.78,275
2020,203118,Mike Scott,PHI,1101,-1.24,-0.66,-1.91,1.146,1.197,-1.09,-0.58,-1.67,-1.76,-1.15,-0.61,246
2020,203124,Kyle O'Quinn,PHI,270,1.36,1.72,3.07,1.045,1.166,0.29,0.37,0.66,2.84,1.25,1.58,113
2020,203145,Kent Bazemore,POR,1473,-0.9,-1.63,-2.53,1.009,1.076,-1.04,-1.87,-2.9,-2.34,-0.83,-1.5,292
2020,203200,Justin Holiday,IND,1587,-0.36,-0.31,-0.67,0.96,1.124,-0.46,-0.4,-0.86,-0.62,-0.33,-0.29,205
2020,203210,JaMychal Green,LAC,1135,-1.21,-1.16,-2.36,1.128,1.037,-1.19,-1.14,-2.33,-2.18,-1.11,-1.07,279
2020,203382,Aron Baynes,PHO,825,-0.06,1.98,1.91,1.059,1.099,-0.04,1.3,1.26,1.77,-0.06,1.82,88
2020,203457,Nerlens Noel,OKC,972,0.11,0.49,0.6,1.084,1.313,0.09,0.4,0.49,0.55,0.1,0.45,118
2020,203458,Alex Len,ATL,825,-1.09,0.48,-0.61,1.094,1.132,-0.82,0.36,-0.46,-0.57,-1.01,0.44,180
2020,203459,Allen Crabbe,ATL,517,-0.34,-0.37,-0.71,0.96,1.066,-0.16,-0.17,-0.33,-0.65,-0.31,-0.34,168
2020,203463,Ben McLemore,HOU,1431,-2.71,-2.13,-4.84,1.166,1.218,-3.44,-2.7,-6.15,-4.46,-2.5,-1.96,340
2020,203468,CJ McCollum,POR,2327,1.62,0.07,1.69,1.072,1.002,2.93,0.12,3.05,1.56,1.49,0.06,46
2020,203469,Cody Zeller,CHO,1193,0.48,1.42,1.9,1.05,1.183,0.51,1.51,2.02,1.76,0.44,1.31,63
2020,203471,Dennis Schröder,OKC,1687,-0.29,-1.28,-1.57,1.059,1.096,-0.41,-1.79,-2.21,-1.45,-0.27,-1.18,273
2020,203473,Dewayne Dedmon,SAC,702,0.36,1.66,2.02,0.991,1.095,0.21,0.95,1.15,1.86,0.33,1.53,95
2020,203476,Gorgui Dieng,MIN,943,-0.13,0.26,0.13,1.05,1.139,-0.1,0.19,0.09,0.12,-0.12,0.24,141
2020,203482,Kelly Olynyk,MIA,1150,1.01,0.93,1.93,1.105,1.143,0.98,0.9,1.88,1.78,0.93,0.85,71
2020,203484,Kentavious Caldwell-Pope,LAL,1556,0.19,-0.67,-0.48,0.932,1.068,0.25,-0.87,-0.62,-0.44,0.18,-0.62,192
2020,203486,Mason Plumlee,DEN,922,0.52,1.41,1.94,1.05,1.074,0.39,1.05,1.43,1.79,0.48,1.3,82
2020,203487,Michael Carter-Williams,ORL,749,-1.99,-1.57,-3.56,1.201,1.299,-1.21,-0.96,-2.17,-3.28,-1.83,-1.45,270
2020,203488,Mike Muscala,OKC,467,-0.18,0.36,0.18,1.006,1.129,-0.07,0.14,0.07,0.16,-0.17,0.33,142
2020,203490,Otto Porter Jr.,CHI,311,2.31,2.14,4.45,1.027,1.087,0.65,0.6,1.25,4.1,2.13,1.97,89
2020,203493,Reggie Bullock Jr.,NYK,630,0.23,-0.97,-0.74,1.077,1.113,0.12,-0.53,-0.41,-0.69,0.21,-0.89,176
2020,203496,Robert Covington,MIN,1876,1.22,2.52,3.73,1.004,1.112,1.8,3.72,5.52,3.45,1.12,2.32,20
2020,203497,Rudy Gobert,UTA,2057,3.02,4.18,7.2,0.899,1.067,4.83,6.7,11.54,6.64,2.78,3.86,7
2020,203500,Steven Adams,OKC,1511,0.24,0.73,0.97,0.97,1.102,0.3,0.92,1.22,0.89,0.22,0.67,91
2020,203501,Tim Hardaway Jr.,DAL,1904,0.48,1.29,1.77,1.197,1.079,0.72,1.94,2.67,1.63,0.44,1.19,53
2020,203503,Tony Snell,DET,1529,-1.42,-1.22,-2.64,0.824,1.088,-1.88,-1.62,-3.5,-2.44,-1.31,-1.13,314
2020,203504,Trey Burke,PHI,451,0.06,-0.19,-0.13,1.174,1.283,0.02,-0.07,-0.05,-0.12,0.05,-0.17,148
2020,203506,Victor Oladipo,IND,480,1.72,3.29,5.01,1.066,1.145,0.67,1.28,1.95,4.63,1.59,3.04,69
2020,203507,Giannis Antetokounmpo,MIL,1714,4.11,3.96,8.06,1.008,1.022,5.85,5.64,11.5,7.44,3.79,3.65,8
2020,203516,James Ennis III,PHI,1127,-1.7,-1.64,-3.33,0.938,1.172,-1.52,-1.46,-2.98,-3.08,-1.57,-1.51,296
2020,203521,Matthew Dellavedova,CLE,708,-2.04,-1.42,-3.46,0.929,1.149,-1.32,-0.92,-2.24,-3.2,-1.88,-1.31,274
2020,203524,Solomon Hill,MEM,926,-1.55,-1.73,-3.28,0.909,1.122,-1.14,-1.27,-2.41,-3.03,-1.43,-1.6,281
2020,203526,Raul Neto,PHI,588,1.54,2.38,3.92,1.295,1.236,0.72,1.11,1.83,3.62,1.42,2.2,74
2020,203552,Seth Curry,DAL,1400,1.97,1.16,3.12,1.134,1.189,2.18,1.28,3.46,2.88,1.81,1.07,41
2020,203584,Troy Daniels,LAL,435,-0.41,-1.17,-1.58,1.198,1.206,-0.15,-0.42,-0.57,-1.46,-0.38,-1.08,190
2020,203585,Rodney McGruder,LAC,721,-0.01,-1.08,-1.09,0.948,1.116,-0.01,-0.68,-0.68,-1.01,-0.01,-1.0,195
2020,203894,Shabazz Napier,MIN,1183,0.34,0.02,0.36,1.238,1.295,0.32,0.02,0.34,0.34,0.32,0.02,126
2020,203895,Jordan McRae,WAS,713,-1.24,-2.11,-3.35,1.559,1.515,-0.71,-1.22,-1.93,-3.09,-1.14,-1.95,256
2020,203897,Zach LaVine,CHI,1871,-0.99,-0.67,-1.66,1.067,1.117,-1.68,-1.12,-2.8,-1.53,-0.92,-0.62,289
2020,203901,Elfrid Payton,NYK,1135,-0.87,-1.21,-2.08,0.999,1.182,-0.86,-1.2,-2.07,-1.92,-0.81,-1.12,266
2020,203903,Jordan Clarkson,UTA,1481,-0.45,-1.04,-1.49,1.057,1.054,-0.52,-1.2,-1.72,-1.37,-0.42,-0.96,248
2020,203914,Gary Harris,DEN,1612,-0.1,-0.18,-0.28,1.14,1.11,-0.12,-0.24,-0.36,-0.26,-0.09,-0.17,173
2020,203915,Spencer Dinwiddie,BRK,1789,0.91,0.48,1.39,1.069,1.059,1.32,0.69,2.01,1.28,0.84,0.44,64
2020,203918,Rodney Hood,POR,564,-0.44,-0.58,-1.02,1.143,1.053,-0.19,-0.25,-0.45,-0.94,-0.41,-0.53,178
2020,203920,Khem Birch,ORL,850,1.43,1.77,3.2,1.198,1.459,0.99,1.22,2.21,2.95,1.32,1.63,58
2020,203922,Glenn Robinson III,GSW,1553,-1.31,-1.1,-2.42,1.037,1.265,-1.77,-1.49,-3.26,-2.23,-1.21,-1.02,307
2020,203924,Jerami Grant,DEN,1665,-1.0,-0.4,-1.4,0.985,1.097,-1.34,-0.53,-1.86,-1.29,-0.92,-0.36,255
2020,203925,Joe Harris,BRK,1933,0.73,0.88,1.61,0.992,1.136,1.14,1.38,2.52,1.49,0.68,0.81,55
2020,203926,Doug McDermott,IND,1192,-0.36,-0.46,-0.82,1.019,1.097,-0.35,-0.44,-0.79,-0.76,-0.33,-0.42,203
2020,203932,Aaron Gordon,ORL,1843,0.56,0.71,1.27,1.101,1.036,0.84,1.07,1.91,1.18,0.52,0.66,70
2020,203933,T.J. Warren,IND,1984,-0.3,-0.91,-1.2,1.142,1.18,-0.48,-1.46,-1.93,-1.11,-0.27,-0.84,257
2020,203935,Marcus Smart,BOS,1722,0.26,0.75,1.01,0.993,1.179,0.36,1.04,1.4,0.93,0.24,0.69,84
2020,203937,Kyle Anderson,MEM,1218,0.63,0.24,0.87,0.939,1.137,0.61,0.24,0.85,0.81,0.58,0.22,105
2020,203939,Dwight Powell,DAL,973,1.03,0.53,1.56,1.046,1.124,0.79,0.41,1.2,1.44,0.95,0.49,93
2020,203943,Noah Vonleh,MIN,329,-1.14,0.28,-0.86,1.05,1.122,-0.3,0.07,-0.22,-0.79,-1.05,0.26,161
2020,203944,Julius Randle,NYK,1866,0.01,-0.12,-0.11,1.042,1.041,0.02,-0.2,-0.18,-0.1,0.01,-0.11,154
2020,203952,Andrew Wiggins,MIN,1662,-0.44,-0.52,-0.96,1.002,1.139,-0.57,-0.68,-1.25,-0.88,-0.4,-0.48,223
2020,203953,Jabari Parker,ATL,805,-0.34,-0.96,-1.3,1.249,1.12,-0.25,-0.7,-0.95,-1.2,-0.31,-0.89,210
2020,203954,Joel Embiid,PHI,1378,2.89,4.06,6.95,1.147,1.104,3.16,4.44,7.6,6.42,2.67,3.75,17
2020,203957,Danté Exum,CLE,428,-1.87,-0.38,-2.24,1.353,1.13,-0.73,-0.15,-0.88,-2.07,-1.72,-0.35,207
2020,203960,JaKarr Sampson,IND,413,0.58,1.26,1.85,1.566,1.543,0.19,0.42,0.62,1.7,0.54,1.17,115
2020,203967,Dario Šarić,PHO,1478,-0.33,-0.83,-1.15,1.062,1.058,-0.39,-0.98,-1.36,-1.06,-0.3,-0.76,229
2020,203991,Clint Capela,HOU,1156,-0.45,1.23,0.79,1.159,1.082,-0.46,1.27,0.81,0.73,-0.41,1.14,108
2020,203992,Bogdan Bogdanović,SAC,1556,-0.37,-0.62,-0.99,1.143,1.264,-0.47,-0.78,-1.25,-0.91,-0.34,-0.57,224
2020,203999,Nikola Jokić,DEN,2131,5.5,4.67,10.17,1.15,1.04,9.39,7.98,17.38,9.38,5.07,4.31,2
2020,204001,Kristaps Porziņģis,DAL,1650,1.96,2.01,3.97,1.154,1.137,2.55,2.63,5.18,3.67,1.81,1.86,23
2020,204020,Tyler Johnson,PHO,607,-0.55,-0.92,-1.47,1.049,1.136,-0.27,-0.45,-0.71,-1.36,-0.51,-0.85,200
2020,204025,Tim Frazier,DET,317,-0.7,-0.68,-1.37,0.951,1.304,-0.19,-0.19,-0.38,-1.27,-0.64,-0.63,174
2020,204038,Langston Galloway,DET,1502,-0.41,-0.12,-0.53,1.077,1.164,-0.53,-0.16,-0.69,-0.49,-0.38,-0.11,197
2020,204060,Joe Ingles,UTA,1893,1.35,0.8,2.14,0.978,1.045,1.98,1.18,3.16,1.98,1.24,0.74,44
2020,204456,T.J. McConnell,IND,1158,0.17,-0.92,-0.75,1.009,1.087,0.16,-0.86,-0.7,-0.69,0.16,-0.85,198
2020,1626143,Jahlil Okafor,NOP,433,-2.09,-1.69,-3.78,1.259,1.224,-0.72,-0.58,-1.3,-3.49,-1.93,-1.56,226
2020,1626144,Emmanuel Mudiay,UTA,727,-2.02,-3.47,-5.49,1.192,1.169,-1.15,-1.97,-3.11,-5.07,-1.87,-3.2,299
2020,1626145,Tyus Jones,MEM,1063,0.16,0.35,0.52,0.985,1.215,0.14,0.3,0.44,0.48,0.15,0.32,119
2020,1626149,Montrezl Harrell,LAC,1532,1.65,1.5,3.15,1.052,1.101,2.19,1.99,4.19,2.91,1.52,1.39,31
2020,1626153,Delon Wright,DAL,1385,0.87,0.6,1.47,1.125,1.176,0.96,0.65,1.61,1.36,0.81,0.55,78
2020,1626156,D'Angelo Russell,GSW,1301,0.77,-0.79,-0.02,1.137,1.029,0.88,-0.9,-0.02,-0.02,0.71,-0.73,146
2020,1626157,Karl-Anthony Towns,MIN,1052,3.79,1.63,5.42,1.089,1.048,3.14,1.35,4.49,5.0,3.5,1.5,29
2020,1626158,Richaun Holmes,SAC,1132,0.41,1.12,1.53,1.182,1.113,0.38,1.03,1.41,1.41,0.38,1.03,83
2020,1626159,Justise Winslow,MIA,327,0.81,1.6,2.41,1.098,1.158,0.23,0.44,0.67,2.23,0.75,1.48,112
2020,1626161,Willie Cauley-Stein,GSW,965,-0.31,0.69,0.37,1.019,1.066,-0.26,0.58,0.31,0.35,-0.29,0.63,128
2020,1626162,Kelly Oubre Jr.,PHO,1729,-1.41,-1.54,-2.95,1.058,1.12,-1.95,-2.13,-4.08,-2.72,-1.3,-1.42,322
2020,1626163,Frank Kaminsky,PHO,685,-0.55,-0.58,-1.13,1.197,1.135,-0.3,-0.32,-0.62,-1.04,-0.51,-0.53,193
2020,1626164,Devin Booker,PHO,2225,1.02,-0.31,0.71,1.085,1.123,1.82,-0.55,1.27,0.66,0.94,-0.29,87
2020,1626167,Myles Turner,IND,1636,0.45,1.06,1.5,1.118,1.08,0.59,1.4,1.99,1.39,0.41,0.98,66
2020,1626168,Trey Lyles,SAS,1134,-0.95,-1.24,-2.2,1.102,1.16,-0.92,-1.2,-2.12,-2.03,-0.88,-1.15,267
2020,1626171,Bobby Portis,NYK,1210,0.22,0.16,0.38,1.16,1.198,0.23,0.17,0.4,0.35,0.2,0.15,122
2020,1626174,Christian Wood,DET,1190,-0.14,-0.32,-0.46,1.645,1.766,-0.15,-0.33,-0.48,-0.43,-0.13,-0.29,181
2020,1626178,Rondae Hollis-Jefferson,TOR,988,-0.54,-0.46,-1.0,0.976,1.11,-0.43,-0.37,-0.81,-0.92,-0.5,-0.43,204
2020,1626179,Terry Rozier,CHO,1918,-0.87,-1.18,-2.05,1.083,1.222,-1.48,-2.0,-3.49,-1.89,-0.81,-1.09,313
2020,1626181,Norman Powell,TOR,1327,-1.89,-1.98,-3.87,1.139,1.292,-2.05,-2.13,-4.18,-3.57,-1.75,-1.82,325
2020,1626188,Quinn Cook,LAL,432,-0.97,-2.89,-3.86,1.274,1.247,-0.35,-1.04,-1.39,-3.56,-0.9,-2.67,232
2020,1626192,Pat Connaughton,MIL,1084,-0.1,0.08,-0.02,1.072,1.275,-0.09,0.07,-0.02,-0.02,-0.09,0.07,147
2020,1626195,Willy Hernangomez,CHO,307,-0.4,-0.52,-0.92,1.206,1.133,-0.11,-0.14,-0.25,-0.85,-0.37,-0.48,162
2020,1626196,Josh Richardson,PHI,1523,0.45,0.24,0.68,1.083,1.051,0.54,0.29,0.83,0.63,0.41,0.22,106
2020,1626203,Treveon Graham,MIN,808,-0.43,-0.39,-0.81,1.092,1.298,-0.27,-0.25,-0.52,-0.75,-0.39,-0.36,187
2020,1626204,Larry Nance Jr.,CLE,1301,0.75,0.36,1.12,0.958,1.274,0.9,0.43,1.33,1.03,0.7,0.34,86
2020,1626209,Mario Hezonja,POR,765,-1.08,-1.58,-2.66,1.04,1.196,-0.64,-0.94,-1.58,-2.45,-1.0,-1.46,244
2020,1626220,Royce O'Neale,UTA,1826,-0.04,0.45,0.42,1.015,1.2,-0.05,0.65,0.59,0.38,-0.04,0.42,116
2020,1626224,Cedi Osman,CLE,1732,-1.36,-1.58,-2.94,1.17,1.264,-2.15,-2.5,-4.65,-2.71,-1.25,-1.46,330
2020,1626245,Cristiano Felicio,CHI,328,-2.73,-2.05,-4.78,1.003,1.31,-0.81,-0.61,-1.41,-4.42,-2.52,-1.89,234
2020,1626246,Boban Marjanovic,DAL,381,2.12,3.14,5.26,1.27,1.35,0.64,0.95,1.59,4.86,1.96,2.9,79
2020,1627732,Ben Simmons,PHI,1824,1.77,0.85,2.62,1.111,1.118,2.57,1.23,3.8,2.42,1.64,0.78,36
2020,1627734,Domantas Sabonis,IND,1982,0.36,0.15,0.51,1.139,1.081,0.58,0.24,0.82,0.47,0.33,0.14,107
2020,1627736,Malik Beasley,DEN,1095,0.17,-0.27,-0.1,1.249,1.224,0.15,-0.23,-0.09,-0.09,0.15,-0.25,150
2020,1627737,Marquese Chriss,GSW,1058,-2.88,-2.13,-5.01,1.152,1.233,-2.65,-1.96,-4.61,-4.63,-2.66,-1.97,329
2020,1627739,Kris Dunn,CHI,1128,-1.54,-2.06,-3.6,1.1,1.198,-1.56,-2.1,-3.66,-3.33,-1.42,-1.91,317
2020,1627741,Buddy Hield,SAC,1978,1.07,0.34,1.4,1.202,1.062,1.72,0.54,2.26,1.29,0.98,0.31,57
2020,1627742,Brandon Ingram,NOP,1929,-1.11,-1.09,-2.2,1.07,1.07,-1.7,-1.67,-3.37,-2.03,-1.02,-1.01,311
2020,1627745,Damian Jones,ATL,800,-1.66,-0.45,-2.11,1.188,1.429,-1.21,-0.32,-1.53,-1.95,-1.53,-0.41,240
2020,1627746,Skal Labissiere,POR,496,-0.78,-0.1,-0.88,1.236,1.282,-0.3,-0.04,-0.34,-0.81,-0.72,-0.1,169
2020,1627747,Caris LeVert,BRK,1221,-0.63,-1.19,-1.82,1.109,1.198,-0.62,-1.18,-1.8,-1.68,-0.58,-1.1,250
2020,1627748,Thon Maker,DET,710,-2.1,-1.94,-4.04,1.148,1.216,-1.29,-1.19,-2.48,-3.72,-1.93,-1.79,284
2020,1627749,Dejounte Murray,SAS,1489,0.56,0.98,1.54,1.217,1.241,0.71,1.25,1.96,1.42,0.51,0.91,67
2020,1627750,Jamal Murray,DEN,1715,0.48,0.16,0.64,1.131,1.11,0.66,0.22,0.88,0.59,0.44,0.15,103
2020,1627751,Jakob Poeltl,SAS,1059,1.35,1.02,2.37,1.052,1.234,1.22,0.93,2.14,2.19,1.24,0.94,59
2020,1627752,Taurean Prince,BRK,1683,-0.69,-1.48,-2.17,1.066,1.138,-0.94,-2.01,-2.95,-2.0,-0.63,-1.37,295
2020,1627756,Denzel Valentine,CHI,432,-0.28,-0.68,-0.96,1.102,1.294,-0.11,-0.27,-0.38,-0.89,-0.26,-0.63,175
2020,1627759,Jaylen Brown,BOS,1724,-0.77,-0.19,-0.95,1.042,1.121,-1.07,-0.26,-1.33,-0.88,-0.71,-0.17,227
2020,1627761,DeAndre' Bembry,ATL,762,-1.02,-1.59,-2.61,1.034,1.207,-0.71,-1.1,-1.81,-2.41,-0.94,-1.47,252
2020,1627763,Malcolm Brogdon,IND,1470,0.74,0.59,1.33,1.049,1.041,0.88,0.7,1.58,1.23,0.68,0.54,80
2020,1627767,Cheick Diallo,PHO,412,-0.44,-0.63,-1.08,1.24,1.372,-0.15,-0.21,-0.35,-0.99,-0.41,-0.59,171
2020,1627774,Jake Layman,MIN,435,-0.85,-0.65,-1.5,1.255,1.315,-0.29,-0.22,-0.51,-1.38,-0.79,-0.6,186
2020,1627775,Patrick McCaw,TOR,796,-2.71,-4.48,-7.18,1.004,1.151,-1.76,-2.9,-4.66,-6.63,-2.5,-4.13,331
2020,1627777,Georges Niang,UTA,818,-2.52,-3.03,-5.55,1.692,1.475,-1.61,-1.93,-3.54,-5.12,-2.33,-2.79,315
2020,1627780,Gary Payton II,WAS,400,-0.14,-1.83,-1.97,1.579,1.658,-0.05,-0.59,-0.64,-1.82,-0.13,-1.69,194
2020,1627783,Pascal Siakam,TOR,1936,0.77,1.21,1.98,1.115,1.109,1.22,1.9,3.12,1.83,0.72,1.11,45
2020,1627788,Furkan Korkmaz,PHI,1393,-2.19,-1.37,-3.56,1.366,1.322,-2.42,-1.51,-3.93,-3.28,-2.02,-1.26,321
2020,1627789,Timothe Luwawu-Cabarrot,BRK,733,-2.23,-1.43,-3.66,1.27,1.259,-1.32,-0.85,-2.17,-3.38,-2.05,-1.32,271
2020,1627812,Yogi Ferrell,SAC,442,0.45,0.29,0.74,0.987,1.134,0.16,0.1,0.27,0.68,0.41,0.27,133
2020,1627814,Damion Lee,GSW,1244,-0.57,-0.41,-0.97,1.407,1.407,-0.61,-0.44,-1.05,-0.9,-0.52,-0.38,216
2020,1627823,Juancho Hernangomez,MIN,765,-1.57,-1.74,-3.32,1.08,1.321,-0.95,-1.05,-2.0,-3.06,-1.45,-1.61,261
2020,1627826,Ivica Zubac,LAC,1267,-0.16,1.1,0.94,1.246,1.341,-0.18,1.21,1.04,0.87,-0.15,1.02,101
2020,1627827,Dorian Finney-Smith,DAL,1928,-1.85,-1.02,-2.87,0.924,1.111,-2.82,-1.55,-4.38,-2.65,-1.71,-0.94,328
2020,1627832,Fred VanVleet,TOR,1748,0.93,1.56,2.5,1.087,1.233,1.33,2.22,3.55,2.31,0.86,1.44,40
2020,1627846,Abdel Nader,OKC,787,-4.15,-4.08,-8.23,1.338,1.432,-2.72,-2.68,-5.4,-7.59,-3.83,-3.76,338
2020,1627853,Ryan Arcidiacono,CHI,805,0.02,-0.19,-0.17,0.959,1.257,0.01,-0.14,-0.13,-0.16,0.01,-0.17,152
2020,1627854,Bryn Forbes,SAS,1396,-2.02,-1.54,-3.56,1.057,1.177,-2.41,-1.83,-4.24,-3.29,-1.87,-1.42,326
2020,1627863,Danuel House Jr.,HOU,1705,1.33,2.49,3.82,1.049,1.565,2.01,3.77,5.78,3.52,1.23,2.3,19
2020,1627884,Derrick Jones Jr.,MIA,1198,-0.64,0.17,-0.47,1.123,1.243,-0.65,0.17,-0.48,-0.43,-0.59,0.15,182
2020,1627885,Shaquille Harrison,CHI,437,-1.42,-0.79,-2.21,1.269,1.414,-0.56,-0.31,-0.87,-2.04,-1.31,-0.73,206
2020,1627936,Alex Caruso,LAL,998,0.07,-0.3,-0.23,1.432,1.468,0.06,-0.25,-0.19,-0.21,0.06,-0.28,156
2020,1628035,Alfonzo McKinnie,CLE,515,-1.67,-3.17,-4.84,1.229,1.484,-0.79,-1.5,-2.28,-4.47,-1.54,-2.93,277
2020,1628365,Markelle Fultz,ORL,1816,-1.16,-1.76,-2.92,1.501,1.588,-1.71,-2.61,-4.31,-2.7,-1.07,-1.63,327
2020,1628366,Lonzo Ball,NOP,1855,-1.2,-0.54,-1.74,1.024,1.139,-1.77,-0.8,-2.57,-1.61,-1.11,-0.5,286
2020,1628367,Josh Jackson,MEM,315,-1.7,-2.51,-4.21,1.199,1.183,-0.43,-0.63,-1.05,-3.88,-1.57,-2.31,217
2020,1628368,De'Aaron Fox,SAC,1475,0.07,-0.65,-0.58,1.115,1.186,0.08,-0.78,-0.7,-0.54,0.06,-0.6,199
2020,1628369,Jayson Tatum,BOS,2078,1.1,1.6,2.7,1.1,1.185,1.85,2.68,4.53,2.49,1.02,1.47,28
2020,1628370,Malik Monk,CHO,1015,-2.0,-3.58,-5.58,1.245,1.321,-1.8,-3.22,-5.02,-5.15,-1.85,-3.3,333
2020,1628371,Jonathan Isaac,ORL,895,-0.99,-0.29,-1.28,1.125,1.278,-0.72,-0.21,-0.93,-1.18,-0.92,-0.27,209
2020,1628372,Dennis Smith Jr.,NYK,488,-1.58,-1.69,-3.26,1.138,1.159,-0.67,-0.72,-1.39,-3.01,-1.45,-1.56,233
2020,1628373,Frank Ntilikina,NYK,1042,-1.02,-1.97,-3.0,1.124,1.199,-0.93,-1.79,-2.73,-2.77,-0.95,-1.82,288
2020,1628374,Lauri Markkanen,CHI,1343,0.34,-0.75,-0.41,1.073,1.193,0.41,-0.91,-0.49,-0.38,0.32,-0.69,184
2020,1628378,Donovan Mitchell,UTA,2103,1.41,0.61,2.02,1.142,1.12,2.31,0.99,3.31,1.86,1.3,0.56,42
2020,1628379,Luke Kennard,DET,842,0.02,-0.63,-0.61,1.111,1.184,0.01,-0.46,-0.45,-0.56,0.02,-0.58,179
2020,1628380,Zach Collins,POR,260,-2.28,-0.47,-2.75,1.118,1.375,-0.46,-0.1,-0.56,-2.54,-2.11,-0.43,189
2020,1628381,John Collins,ATL,1241,0.62,0.45,1.08,1.114,1.139,0.7,0.51,1.21,0.99,0.57,0.42,92
2020,1628382,Justin Jackson,DAL,924,-0.92,-0.55,-1.46,1.15,1.187,-0.67,-0.4,-1.07,-1.35,-0.85,-0.5,218
2020,1628384,OG Anunoby,TOR,1917,-1.52,-1.71,-3.23,1.087,1.217,-2.38,-2.66,-5.04,-2.98,-1.41,-1.58,334
2020,1628385,Harry Giles III,SAC,579,-1.89,-1.82,-3.71,1.523,1.601,-0.89,-0.86,-1.75,-3.42,-1.75,-1.68,249
2020,1628386,Jarrett Allen,BRK,1700,-0.07,0.06,-0.0,1.027,1.202,-0.09,0.09,-0.01,-0.0,-0.06,0.06,144
2020,1628389,Bam Adebayo,MIA,2180,-0.4,0.21,-0.19,1.063,1.28,-0.73,0.39,-0.34,-0.17,-0.37,0.2,170
2020,1628390,Terrance Ferguson,OKC,1091,-1.39,-1.84,-3.24,1.021,1.355,-1.27,-1.68,-2.94,-2.99,-1.29,-1.7,294
2020,1628391,D.J. Wilson,MIL,302,-0.47,-0.72,-1.19,1.317,1.436,-0.12,-0.18,-0.3,-1.1,-0.44,-0.67,166
2020,1628396,Tony Bradley,UTA,569,-1.9,-1.54,-3.44,1.887,2.033,-0.84,-0.68,-1.52,-3.17,-1.75,-1.42,238
2020,1628398,Kyle Kuzma,LAL,1328,-0.22,-0.89,-1.11,1.193,1.164,-0.24,-0.99,-1.23,-1.03,-0.2,-0.83,222
2020,1628400,Semi Ojeleye,BOS,908,-2.17,-2.42,-4.59,1.084,1.39,-1.59,-1.78,-3.37,-4.24,-2.0,-2.24,312
2020,1628401,Derrick White,SAS,1430,0.64,2.56,3.21,1.13,1.345,0.78,3.13,3.91,2.96,0.59,2.37,35
2020,1628402,Frank Jackson,NOP,714,-1.93,-3.68,-5.61,1.355,1.411,-1.1,-2.08,-3.18,-5.18,-1.78,-3.4,301
2020,1628404,Josh Hart,NOP,1538,0.37,0.52,0.89,0.944,1.282,0.46,0.63,1.09,0.82,0.34,0.48,98
2020,1628407,Dwayne Bacon,CHO,623,-0.82,-2.52,-3.34,1.264,1.486,-0.46,-1.39,-1.85,-3.09,-0.76,-2.32,254
2020,1628408,PJ Dozier,DEN,337,-0.02,-0.73,-0.75,1.981,1.943,-0.0,-0.2,-0.2,-0.69,-0.02,-0.67,157
2020,1628410,Edmond Sumner,IND,385,-1.94,-3.02,-4.96,1.582,1.83,-0.6,-0.94,-1.55,-4.58,-1.79,-2.79,241
2020,1628411,Wes Iwundu,ORL,851,-2.36,-2.04,-4.4,1.053,1.28,-1.63,-1.41,-3.04,-4.06,-2.17,-1.89,297
2020,1628415,Dillon Brooks,MEM,1954,-0.02,-1.3,-1.32,1.144,1.199,-0.03,-2.01,-2.04,-1.21,-0.02,-1.2,262
2020,1628418,Thomas Bryant,WAS,1023,-0.48,-1.86,-2.35,1.258,1.408,-0.4,-1.54,-1.94,-2.16,-0.45,-1.72,258
2020,1628420,Monté Morris,DEN,1446,2.08,1.33,3.41,1.149,1.289,2.41,1.54,3.95,3.14,1.92,1.23,34
2020,1628422,Damyean Dotson,NYK,714,-0.36,-0.11,-0.47,1.083,1.301,-0.22,-0.07,-0.29,-0.43,-0.33,-0.1,165
